OID_,OBJECTID_1,OBJECTID,SignUp,Line,LineName,DirNum,Direction,StopID,StopName,Sequence,Lat,Lon
184,185,185,2011 August,11,Ypsilanti-South,0,Loop,1874.000000000000000,E- Emerick north of Grove at Gault,8,42.229841000000000,-83.596751999999995
185,186,186,2011 August,11,Ypsilanti-South,0,Loop,2699.000000000000000,E- Grove N of Tyler,9,42.232362999999999,-83.601241999999999
186,187,187,2011 August,11,Ypsilanti-South,0,Loop,2365.000000000000000,N- Factory St. east of Grove Rd.,10,42.234988999999999,-83.603219999999993
187,188,188,2011 August,11,Ypsilanti-South,0,Loop,1962.000000000000000,W- Chidester between Catherine an,11,42.235885000000003,-83.610714000000002
188,189,189,2011 August,11,Ypsilanti-South,0,Loop,2698.000000000000000,N - Spring btw Bell & Casler,12,42.233987999999997,-83.612819999999999
189,190,190,2011 August,11,Ypsilanti-South,0,Loop,1963.000000000000000,N- Harriet west of S Adams,13,42.233659000000003,-83.616612000000003
190,191,191,2011 August,11,Ypsilanti-South,0,Loop,1965.000000000000000,W- Perry St. south of Harriet,14,42.233049000000001,-83.619412999999994
191,192,192,2011 August,11,Ypsilanti-South,0,Loop,1966.000000000000000,N- Monroe at Hawkins,15,42.231172000000001,-83.620282000000003
192,193,193,2011 August,11,Ypsilanti-South,0,Loop,1967.000000000000000,W- Hawkins north of Jefferson,16,42.229522000000003,-83.619685000000004
193,194,194,2011 August,11,Ypsilanti-South,0,Loop,2286.000000000000000,N- Jefferson at Brooks,17,42.228904000000000,-83.621747999999997
194,195,195,2011 August,11,Ypsilanti-South,0,Loop,1968.000000000000000,N- Jefferson at First,18,42.228270999999999,-83.624520000000004
195,196,196,2011 August,11,Ypsilanti-South,0,Loop,1969.000000000000000,E- First Ave north of Monroe,19,42.230443999999999,-83.625567000000004
196,197,197,2011 August,11,Ypsilanti-South,0,Loop,1811.000000000000000,E- First Ave op Frederick,20,42.233699999999999,-83.625681000000000
197,198,198,2011 August,11,Ypsilanti-South,0,Loop,2243.000000000000000,E- First Ave. south of Michigan,21,42.236204000000001,-83.625769000000005
198,199,199,2011 August,11,Ypsilanti-South,0,Loop,1829.000000000000000,S- Michigan Ave. east of First,22,42.237568000000003,-83.625320000000002
199,200,200,2011 August,11,Ypsilanti-South,0,Loop,1830.000000000000000,S- Michigan Ave. east of Ainsworth,23,42.239328000000000,-83.621930000000006
200,201,201,2011 August,11,Ypsilanti-South,0,Loop,1831.000000000000000,S- Michigan Ave at Ypsi Police Dept,24,42.240510999999998,-83.619681999999997
201,202,202,2011 August,11,Ypsilanti-South,0,Loop,2307.000000000000000,S- Michigan Ave. west of Hamilton,25,42.240904000000000,-83.618331999999995
202,203,203,2011 August,11,Ypsilanti-South,0,Loop,2090.000000000000000,W- Hamilton St. south of Mich Ave.,26,42.240265999999998,-83.617569000000003
203,204,204,2011 August,11,Ypsilanti-South,0,Loop,2360.000000000000000,S- Ferris St. btw Hamilton and Ada,27,42.239766000000003,-83.617084000000006
204,205,205,2011 August,11,Ypsilanti-South,0,Loop,1140.000000000000000,E- Adams St. at Washtenaw Ave.,28,42.243492000000003,-83.616000999999997
205,206,206,2011 August,11,Ypsilanti-South,0,Loop,1000.000000000000000,YTC - EndPt,29,42.242303999999997,-83.615235999999996
206,207,207,2011 August,13,Newport,0,Loop,996.129999999999995,BTC - 4th Ave (13),1,42.279429999999998,-83.747304999999997
207,208,208,2011 August,13,Newport,0,Loop,1587.000000000000000,E- N Fourth Ave north of E Huron,2,42.281652999999999,-83.747196000000002
208,209,209,2011 August,13,Newport,0,Loop,1588.000000000000000,N- Catherine St. west of S.Fourth,3,42.283318000000001,-83.747489999999999
209,210,210,2011 August,13,Newport,0,Loop,1641.000000000000000,E- N Main St north of King,4,42.285063000000001,-83.748216999999997
210,211,211,2011 August,13,Newport,0,Loop,1642.000000000000000,E- N Main St north of Felch,5,42.286558999999997,-83.748082999999994
211,212,212,2011 August,13,Newport,0,Loop,1643.000000000000000,N- W Summit west of N. Main St.,6,42.288569000000003,-83.747575999999995
212,213,213,2011 August,13,Newport,0,Loop,1644.000000000000000,N- W Summit east of Wildt at rail,7,42.288760000000003,-83.748593999999997
213,214,214,2011 August,13,Newport,0,Loop,2276.000000000000000,N- W Summit east of Daniel,8,42.289062000000001,-83.750760000000000
214,215,215,2011 August,13,Newport,0,Loop,1645.000000000000000,N- W Summit at Spring St.,9,42.289033000000003,-83.752450999999994
215,216,216,2011 August,13,Newport,0,Loop,1646.000000000000000,N- W Summit east of Miner,10,42.288992000000000,-83.755466999999996
216,217,217,2011 August,13,Newport,0,Loop,1647.000000000000000,N- W Summit at Brooks,11,42.288938000000002,-83.758022999999994
217,218,218,2011 August,13,Newport,0,Loop,1648.000000000000000,E- Brooks north of Pearl,12,42.291083999999998,-83.758223999999998
218,219,219,2011 August,13,Newport,0,Loop,1649.000000000000000,E- Brooks opp Robin,13,42.293540999999998,-83.758270999999993
219,220,220,2011 August,13,Newport,0,Loop,1650.000000000000000,E- Brooks at Sunset,14,42.296129999999998,-83.758374000000003
220,221,221,2011 August,13,Newport,0,Loop,2103.000000000000000,N- Sunset btw Brooks and Pomona at,15,42.297535000000003,-83.761519000000007
221,222,222,2011 August,13,Newport,0,Loop,1651.000000000000000,N- Sunset at Newport Rd.,16,42.297521000000003,-83.765629000000004
222,223,223,2011 August,13,Newport,0,Loop,1652.000000000000000,E- Newport north of Downup Cir,17,42.300891000000000,-83.765896999999995
223,224,224,2011 August,13,Newport,0,Loop,1653.000000000000000,E- Newport north of Downup Circle,18,42.304358999999998,-83.765969999999996
224,225,225,2011 August,13,Newport,0,Loop,1654.000000000000000,E- Newport north of Bird Rd.,19,42.308098000000001,-83.766118000000006
225,226,226,2011 August,13,Newport,0,Loop,1657.000000000000000,S- Warrington east of Newport Rd.,20,42.309156000000002,-83.766350000000003
226,227,227,2011 August,13,Newport,0,Loop,1658.000000000000000,S- Warrington west of Lincolnshire,21,42.310110999999999,-83.763842999999994
227,228,228,2011 August,13,Newport,0,Loop,1659.000000000000000,E- Lowell south of Holyoke,22,42.312370000000001,-83.765940000000001
228,229,229,2011 August,13,Newport,0,Loop,2277.000000000000000,N- Holyoke at 2752 Holyoke,23,42.314768000000001,-83.767409999999998
229,230,230,2011 August,13,Newport,0,Loop,1660.000000000000000,N- Holyoke at Newport Rd.,24,42.314568999999999,-83.770487000000003
230,231,231,2011 August,13,Newport,0,Loop,2378.000000000000000,Rudolf Steiner School,25,42.313966000000001,-83.772447000000000
231,232,232,2011 August,13,Newport,0,Loop,1661.000000000000000,W- Newport at White Oak,26,42.313298000000003,-83.769864999999996
232,233,233,2011 August,13,Newport,0,Loop,1662.000000000000000,W- Newport south of Warrington,27,42.309085000000003,-83.766840999999999
233,234,234,2011 August,13,Newport,0,Loop,2550.000000000000000,W - Newport Rd opposite Bird Rd,28,42.307845999999998,-83.766143000000000
234,235,235,2011 August,13,Newport,0,Loop,1663.000000000000000,W- Newport opp Downup Circle (nor,29,42.304696000000000,-83.766109000000000
235,236,236,2011 August,13,Newport,0,Loop,1664.000000000000000,W- Newport at Down Up Cr.,30,42.300913000000001,-83.765963999999997
236,237,237,2011 August,13,Newport,0,Loop,1665.000000000000000,W- Newport at Sunset,31,42.297607999999997,-83.765878999999998
237,238,238,2011 August,13,Newport,0,Loop,1666.000000000000000,S- Sunset east of Pomona,32,42.297459000000003,-83.764318000000003
238,239,239,2011 August,13,Newport,0,Loop,1667.000000000000000,S- Sunset at Brooks,33,42.296371000000001,-83.758581000000007
239,240,240,2011 August,13,Newport,0,Loop,1668.000000000000000,W- Brooks south of Robin,34,42.293362999999999,-83.758369000000002
240,241,241,2011 August,13,Newport,0,Loop,1669.000000000000000,W- Brooks south of Mixtwood,35,42.291243999999999,-83.758307000000002
241,242,242,2011 August,13,Newport,0,Loop,2278.000000000000000,W- Brooks north of W. Summit,36,42.289496999999997,-83.758216000000004
242,243,243,2011 August,13,Newport,0,Loop,1671.000000000000000,S- W Summit at Miner,37,42.288925999999996,-83.755874000000006
243,244,244,2011 August,13,Newport,0,Loop,1672.000000000000000,S- W Summit at Spring,38,42.288989000000001,-83.752724999999998
244,245,245,2011 August,13,Newport,0,Loop,1673.000000000000000,S- W Summit east of Daniel St.,39,42.289006999999998,-83.750665999999995
245,246,246,2011 August,13,Newport,0,Loop,1674.000000000000000,S- WSummit btw Hiscock and Main,40,42.288673000000003,-83.748341999999994
246,247,247,2011 August,13,Newport,0,Loop,1675.000000000000000,W- N Main St btw Summin,41,42.287187000000003,-83.747983000000005
247,248,248,2011 August,13,Newport,0,Loop,1676.000000000000000,W- N Main St south of Kingsley,42,42.284751999999997,-83.748396000000000
248,249,249,2011 August,13,Newport,0,Loop,1640.000000000000000,S- Catherine St. at Fourth Ave,43,42.283192000000000,-83.747281000000001
249,250,250,2011 August,13,Newport,0,Loop,2016.000000000000000,Blake Transit Center,44,42.278421999999999,-83.747260999999995
250,251,251,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1097.000000000000000,N- East Medical Ctr Dr at E Hospi,1,42.281475999999998,-83.728744000000006
251,252,252,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1098.000000000000000,W- Observatory St. opp Washington H,2,42.279980000000002,-83.731133999999997
252,253,253,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1099.000000000000000,W- Observatory St south of N Univ,3,42.278227000000001,-83.731043999999997
253,254,254,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1679.000000000000000,S- Geddes Ave. east of Elm,4,42.276916999999997,-83.729972000000004
254,255,255,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1680.000000000000000,S- Geddes Ave. east of Walnut,5,42.276617000000002,-83.728882999999996
255,256,256,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1681.000000000000000,S- Geddes Ave. btw Linden and Oxfo,6,42.276027999999997,-83.726889000000000
256,257,257,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1682.000000000000000,S- Geddes Ave. btw Oxford and Oswe,7,42.275646000000002,-83.725080000000005
257,258,258,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1683.000000000000000,S- Geddes Ave. west of Onondaga St.,8,42.275160000000000,-83.721603000000002
258,259,259,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1684.000000000000000,S- Geddes Ave. east of Hill St.,9,42.274341000000000,-83.717354999999998
259,260,260,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1685.000000000000000,S- Geddes Ave. east of Vinewood St.,10,42.273632999999997,-83.715019999999996
260,261,261,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1686.000000000000000,S- Geddes Ave. east of Shipman Ci,11,42.273046000000001,-83.713044999999994
261,262,262,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1687.000000000000000,W- Arlington south of Geddes,12,42.272534000000000,-83.710689000000002
262,263,263,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1688.000000000000000,W- Arlington at Devonshire,13,42.270201999999998,-83.709225000000004
263,264,264,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1689.000000000000000,W- Arlington north of Aberdeen,14,42.268752999999997,-83.707693000000006
264,265,265,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1690.000000000000000,W- Arlington north of Heatherway,15,42.266475000000000,-83.707148000000004
265,266,266,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1691.000000000000000,W- Arlington south of Hawthorn,16,42.264321000000002,-83.707059999999998
266,267,267,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1692.000000000000000,W- Arlington at Bedford,17,42.263199999999998,-83.706952999999999
267,268,268,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1693.000000000000000,N- Overridge west of Arlington,18,42.261972000000000,-83.706591000000003
268,269,269,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1694.000000000000000,N- Overridge at Sheridan,19,42.260154999999997,-83.708798000000002
269,270,270,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1224.000000000000000,N- Medford/Manchester,20,42.258389999999999,-83.710099000000000
270,271,271,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1695.000000000000000,W- Manchester at Medford,21,42.256793999999999,-83.710977000000000
271,272,272,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1696.000000000000000,N- Medford west of Needham,22,42.257505000000002,-83.714324000000005
272,273,273,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1697.000000000000000,N- Medford at St  Francis,23,42.259177999999999,-83.716407000000004
273,274,274,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1698.000000000000000,N- E Stadium west of St  Francis Dr,24,42.260693000000003,-83.715996000000004
274,275,275,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1699.000000000000000,N- E Stadium west of Brockman,25,42.261158000000002,-83.720753999999999
275,276,276,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1700.000000000000000,N- E Stadium west of Ferdon,26,42.260986000000003,-83.725579999999994
276,277,277,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1701.000000000000000,N- E Stadium west of Packard,27,42.260835999999998,-83.730616999999995
277,278,278,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1702.000000000000000,N- E Stadium west of Ferndale,28,42.260728000000000,-83.734095999999994
278,279,279,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1703.000000000000000,N- E Stadium west of E  Park,29,42.261705999999997,-83.737618999999995
279,280,280,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1704.000000000000000,N- E Stadium west of Crisler,30,42.263919999999999,-83.744855000000001
280,281,281,2011 August,14,Geddes-E Stadium,0,To Pioneer High,1445.000000000000000,Pioneer High School,31,42.262144999999997,-83.750574000000000
281,282,282,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1445.000000000000000,Pioneer High School,1,42.262144999999997,-83.750574000000000
282,283,283,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1705.000000000000000,S- Stadium opposite Kipke,2,42.263745999999998,-83.744870000000006
283,284,284,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1706.000000000000000,S- E Stadium east of South Indust,3,42.261111999999997,-83.736676000000003
284,285,285,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1707.000000000000000,S- E Stadium btw Woodbury and,4,42.260629999999999,-83.734560000000002
285,286,286,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1708.000000000000000,S- E Stadium east of Packard,5,42.260762000000000,-83.728342999999995
286,287,287,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1709.000000000000000,S- E Stadium east of Ferdon,6,42.260914999999997,-83.723637999999994
287,288,288,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1710.000000000000000,S- E Stadium east of Cayuga Pl.,7,42.260978000000001,-83.721305000000001
288,289,289,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1711.000000000000000,W- St. Francis south of EStadium,8,42.260241999999998,-83.715895000000003
289,290,290,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1712.000000000000000,S- Medford east of St  Francis,9,42.259155000000000,-83.716506999999993
290,291,291,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1713.000000000000000,S- Medford east of Needham,10,42.257432999999999,-83.714330000000004
291,292,292,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1714.000000000000000,S- Medford at Manchester,11,42.256723999999998,-83.711191999999997
292,293,293,2011 August,14,Geddes-E Stadium,1,to UM Hospital,2751.000000000000000,S - Manchester s of Island,12,42.258166000000003,-83.710318999999998
293,294,294,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1715.000000000000000,S- Overridge east of Kenilworth,13,42.260427000000000,-83.708168000000001
294,295,295,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1716.000000000000000,S- Overridge at Arlington Blvd.,14,42.261899000000000,-83.706410000000005
295,296,296,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1717.000000000000000,E- Arlington at Bedford,15,42.262991999999997,-83.706699000000000
296,297,297,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1718.000000000000000,E- Arlington south of Provincial,16,42.264771000000003,-83.706992000000000
297,298,298,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1719.000000000000000,E- Arlington north of Heatherway,17,42.266494999999999,-83.707070000000002
298,299,299,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1720.000000000000000,E- Arlington north of Aberdeen,18,42.268743999999998,-83.707579999999993
299,300,300,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1721.000000000000000,E- Arlington at Devonshire,19,42.269956000000001,-83.708893000000003
300,301,301,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1722.000000000000000,E- Arlington at Geddes,20,42.272779999999997,-83.710655000000003
301,302,302,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1723.000000000000000,N- Geddes Ave. east of Huntington,21,42.273069999999997,-83.712823000000000
302,303,303,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1724.000000000000000,N- Geddes Ave east of Orchard Hills,22,42.273600000000002,-83.714759000000001
303,304,304,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1725.000000000000000,N- Geddes Ave. west of Awixa,23,42.274453000000001,-83.717646999999999
304,305,305,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1726.000000000000000,N- Geddes Ave. east of Highland,24,42.275013999999999,-83.720496999999995
305,306,306,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1727.000000000000000,N- Geddes Ave. west of Ridgeway,25,42.275440000000003,-83.723095000000001
306,307,307,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1728.000000000000000,N- Geddes Ave. east of Geddes Hgts,26,42.275643000000002,-83.724500000000006
307,308,308,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1729.000000000000000,N- Geddes Ave. opp Linden Street,27,42.276350000000001,-83.727656999999994
308,309,309,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1730.000000000000000,N- Geddes Ave opp Elm Street,28,42.277020999999998,-83.730025999999995
309,310,310,2011 August,14,Geddes-E Stadium,1,to UM Hospital,1037.000000000000000,E- Observatory St north of N U,29,42.278469999999999,-83.730982999999995
