"w_geocode","h_geocode","S000","SA01","SA02","SA03","SE01","SE02","SE03","SI01","SI02","SI03","createdate","year","state"
"261614001001003","261614052003010",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001003","261614052004012",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001003","261614052004017",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001003","261614053001019",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001003","261614053004006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001003","261614054001008",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001003","261614054002005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001003","261614056001002",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001003","261614056001006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001003","261614056002009",3,1,1,1,0,0,3,0,0,3,"20231016",2021,"MI"
"261614001001003","261614056004002",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001003","261614142003005",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001003","261614530003015",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001003","261614560003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001004","261614004001004",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001004","261614004003007",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614005006001",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001004","261614005006011",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614005007000",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614006005011",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001004","261614006006000",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614007003003",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614023001001",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614023001011",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614027002010",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614027003000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001004","261614031001046",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001004","261614032001024",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614033003009",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614033004021",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614034001000",2,0,1,1,0,0,2,0,2,0,"20231016",2021,"MI"
"261614001001004","261614034001005",2,0,2,0,0,0,2,0,1,1,"20231016",2021,"MI"
"261614001001004","261614034002003",1,0,0,1,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614034003017",1,0,0,1,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614035003002",2,0,2,0,0,0,2,0,2,0,"20231016",2021,"MI"
"261614001001004","261614035003014",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614036001000",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614038001002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001004","261614041001002",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614041001005",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614041002005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001004","261614042002003",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614043002010",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001004","261614043002019",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614044001017",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001004","261614045003002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001004","261614045003005",2,0,2,0,0,0,2,0,2,0,"20231016",2021,"MI"
"261614001001004","261614046001001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001004","261614046001002",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614046003001",2,0,2,0,0,0,2,0,2,0,"20231016",2021,"MI"
"261614001001004","261614052003006",1,0,0,1,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614053001010",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614053002012",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614053004008",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614053004010",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614053005001",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614053006012",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614053006017",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614054002003",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614055001007",1,0,1,0,1,0,0,0,1,0,"20231016",2021,"MI"
"261614001001004","261614055003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001004","261614147001002",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001004","261614560001013",2,1,1,0,0,0,2,0,2,0,"20231016",2021,"MI"
"261614001001004","261619801011011",1,1,0,0,1,0,0,0,1,0,"20231016",2021,"MI"
"261614001001006","261614004001000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614004002004",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614004003001",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614005005002",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614006001001",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614006001003",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001006","261614006004000",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001006","261614006004013",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614006004014",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614007001016",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614008001006",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614023001004",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614023002012",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614025001004",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614025001005",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614025003003",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614026011005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614027003002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614032001010",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614032001018",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614032001023",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614032001024",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614032002009",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614032003003",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614032003010",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614032003012",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614033001016",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614033002000",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001006","261614033003002",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614033003007",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614033004020",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614033004023",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614033004025",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614033004038",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614034002004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614034002007",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614034002008",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614034003001",2,0,2,0,0,0,2,0,1,1,"20231016",2021,"MI"
"261614001001006","261614034003019",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614035001002",1,0,0,1,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614035003014",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614036002009",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614036003000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614036004002",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614041001001",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614041002000",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614043002001",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614043002007",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614043002010",2,1,1,0,0,0,2,0,1,1,"20231016",2021,"MI"
"261614001001006","261614043002014",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614043003009",2,0,1,1,0,0,2,0,1,1,"20231016",2021,"MI"
"261614001001006","261614043003010",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614045001013",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614045002008",2,1,0,1,0,0,2,0,1,1,"20231016",2021,"MI"
"261614001001006","261614045003007",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614046001000",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614046001001",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614046001010",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614046002004",3,0,2,1,0,0,3,0,3,0,"20231016",2021,"MI"
"261614001001006","261614046003000",1,1,0,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614046003001",2,0,2,0,0,0,2,0,1,1,"20231016",2021,"MI"
"261614001001006","261614046004005",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614051001004",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001006","261614051002013",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001006","261614052001000",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614052002001",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001006","261614052004008",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614053002028",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614053003011",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001006","261614053005005",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614056002001",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001006","261614056002009",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614142003005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001006","261614149001003",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001006","261614530002041",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001007","261614001001011",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001007","261614003001000",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614003001001",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614003002001",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001007","261614006004009",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614006004018",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614006005004",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614026011005",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001007","261614027002010",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614031001023",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614032003003",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001007","261614034001008",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614034002000",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614034003020",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001007","261614035001007",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614035001013",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614035001014",2,2,0,0,0,1,1,0,0,2,"20231016",2021,"MI"
"261614001001007","261614036002006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001007","261614036004000",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614044001002",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001007","261614046002000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001007","261614046002005",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614052004016",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614054002003",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261614560003001",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001007","261619801011009",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001008","261614006001005",1,0,1,0,1,0,0,0,1,0,"20231016",2021,"MI"
"261614001001008","261614034002002",1,0,1,0,0,1,0,0,1,0,"20231016",2021,"MI"
"261614001001008","261614034002003",1,0,1,0,0,1,0,0,1,0,"20231016",2021,"MI"
"261614001001008","261614035001008",1,1,0,0,0,1,0,0,1,0,"20231016",2021,"MI"
"261614001001008","261614054002011",1,0,0,1,0,1,0,0,1,0,"20231016",2021,"MI"
"261614001001009","261614001001024",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614003002001",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614003002002",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614004002021",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614005002001",1,1,0,0,1,0,0,0,1,0,"20231016",2021,"MI"
"261614001001009","261614005002002",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614006001001",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614006004016",1,0,1,0,1,0,0,0,1,0,"20231016",2021,"MI"
"261614001001009","261614006005006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614006006001",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614007001008",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614007001009",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614007002009",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614008001005",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614008001008",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614021002001",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614021003008",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614025003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614026011005",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614027004007",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614032001008",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614032001010",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614032003016",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614033001008",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614033002000",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614033003008",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614033003009",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614033004005",2,0,2,0,0,1,1,0,0,2,"20231016",2021,"MI"
"261614001001009","261614034001000",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614034001008",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001009","261614035001009",2,0,2,0,1,1,0,0,0,2,"20231016",2021,"MI"
"261614001001009","261614035001019",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614035003002",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614038001002",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614038001013",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614041001011",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614042001003",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614043002001",1,0,1,0,0,1,0,0,1,0,"20231016",2021,"MI"
"261614001001009","261614044001008",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614044001020",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614046001001",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614046002000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614046004003",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614051001000",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614052003010",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614052004000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614054001025",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614054002008",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614054002014",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001009","261614055001000",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614055001003",1,0,1,0,1,0,0,0,1,0,"20231016",2021,"MI"
"261614001001009","261614056001008",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261614147001002",2,1,1,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614001001009","261614530002041",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001009","261619801011012",1,1,0,0,1,0,0,0,1,0,"20231016",2021,"MI"
"261614001001009","261619801011016",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614001001004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614001001007",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614001001008",2,0,1,1,0,1,1,0,0,2,"20231016",2021,"MI"
"261614001001010","261614001002000",2,0,1,1,0,2,0,0,0,2,"20231016",2021,"MI"
"261614001001010","261614001002001",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614001002004",2,0,1,1,0,2,0,0,0,2,"20231016",2021,"MI"
"261614001001010","261614003003005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614003003008",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614004001002",2,1,1,0,1,0,1,0,1,1,"20231016",2021,"MI"
"261614001001010","261614004002000",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614004003005",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614005002004",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614005003004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614005004001",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614005004005",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614005007002",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614006001003",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614006004004",2,0,1,1,0,1,1,0,0,2,"20231016",2021,"MI"
"261614001001010","261614006004005",1,0,0,1,1,0,0,0,1,0,"20231016",2021,"MI"
"261614001001010","261614006005000",2,0,1,1,0,1,1,0,0,2,"20231016",2021,"MI"
"261614001001010","261614006005002",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614006005009",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614007001015",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614007002003",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614007002006",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001010","261614007002007",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614007002009",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614007002017",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614007003000",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614007003003",2,0,1,1,1,1,0,0,0,2,"20231016",2021,"MI"
"261614001001010","261614008002010",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614021001008",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614021002006",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614021003005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614021003008",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614023001004",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614001001010","261614025003002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614025003003",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614027003002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614031001038",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614031001042",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614032001010",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614032001012",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614032003013",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614033002000",2,1,1,0,0,1,1,0,0,2,"20231016",2021,"MI"
"261614001001010","261614033003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614033003012",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614033003016",2,0,2,0,0,1,1,0,0,2,"20231016",2021,"MI"
"261614001001010","261614034001000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614034002004",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614034003002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614001001010","261614035001006",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614035001012",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614035001020",2,0,2,0,0,0,2,0,1,1,"20231016",2021,"MI"
"261614001001010","261614035003001",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614001001010","261614035003002",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
